Date/Time,Electricity:Facility,Fans:Electricity,Cooling:Electricity,Heating:Electricity,InteriorLights:Electricity,InteriorEquipment:Electricity,Gas:Facility,Heating:Gas,InteriorEquipment:Gas,Water Heater:WaterSystems:Gas
 08/07  07:00:00,1378.85245989,102.141792695,551.106026342,0.0,243.2593065,310.10971186,437.44570259,377.49465424,42.4850247072,17.4660236424
 08/07  08:00:00,1412.67281585,103.135508117,542.317076512,0.0,243.2593065,310.10971186,426.662518581,352.491092183,56.6466996096,17.524726788
 08/07  09:00:00,1440.80233886,103.917387584,536.112101203,0.0,243.2593065,302.612436532,408.275157629,339.434243372,42.4850247072,26.355889549
 08/07  10:00:00,1442.95439321,105.016529226,529.386917256,0.0,243.2593065,310.10971186,427.138695641,329.870129404,70.808374512,26.4601917255
 08/07  11:00:00,1441.20632608,106.429319999,525.096311412,0.0,243.2593065,310.10971186,432.232923978,326.096450505,70.808374512,35.3280989609
 08/07  12:00:00,1407.61648423,107.87924626,532.679140106,0.0,243.2593065,310.10971186,422.126823362,324.917398099,70.808374512,26.4010507513
 08/07  13:00:00,1433.85527169,109.73100858,523.463913915,0.0,243.2593065,302.612436532,397.64067013,314.492562687,56.6466996096,26.5014078338
 08/07  14:00:00,1431.30853285,111.435428954,518.958587589,0.0,243.2593065,302.612436532,374.501417864,305.556367662,42.4850247072,26.4600254945
 08/07  15:00:00,1433.8288521,113.058679897,520.056721343,0.0,243.2593065,302.612436532,383.817218423,300.74440678,56.6466996096,26.4261120332
 08/07  16:00:00,1438.18208607,115.063998881,515.555587077,0.0,243.2593065,310.10971186,399.501402992,288.202961547,84.9700494144,26.3283920307
 08/07  17:00:00,1440.60287067,116.425626406,516.781711309,0.0,243.2593065,310.10971186,386.51817398,284.121448513,84.9700494144,17.4266760533
 08/07  18:00:00,1185.98332489,96.2167197752,549.107923548,0.0,166.938926447,199.110933808,383.509270691,289.837276608,84.9700494144,8.70194466846
 08/07  19:00:00,1193.62008549,96.2167197752,559.682722081,0.0,166.938926447,191.61365848,384.845774201,310.818632908,56.6466996096,17.3804416834
 08/07  20:00:00,1073.86198986,96.2167197752,562.334811034,0.0,100.150657288,124.558693486,425.833781734,360.486046644,56.6466996096,8.70103547986
 08/07  21:00:00,1038.53485069,96.2167197752,566.792096104,0.0,100.150657288,124.558693486,422.630726969,371.460220106,42.4850247072,8.68548215539
 08/07  22:00:00,973.175336324,96.2167197752,569.266487103,0.0,46.0930336215,124.558693486,429.431400199,392.42521673,28.3233498048,8.68283366472
 08/07  23:00:00,974.764146048,96.2167197752,570.028604738,0.0,46.0930336215,124.558693486,431.524273524,400.015031826,14.1616749024,17.3475667957
 08/07  24:00:00,964.762683251,96.2167197752,572.568422615,0.0,46.0930336215,113.312780494,420.545218005,406.197847806,5.66466996096,8.6827002383
 08/08  01:00:00,966.547674995,96.2167197752,574.490269172,0.0,46.0930336215,113.312780494,425.201423843,410.852718064,5.66466996096,8.68403581857
 08/08  02:00:00,970.711993179,96.2167197752,578.898137071,0.0,46.0930336215,113.312780494,431.628164006,417.280203846,5.66466996096,8.68329019922
 08/08  03:00:00,974.342840386,96.2167197752,582.710189889,0.0,46.0930336215,113.312780494,437.01285406,422.665592966,5.66466996096,8.68259113253
 08/08  04:00:00,1070.35852214,96.2167197752,585.499620898,0.0,100.150657288,148.969399434,429.314443796,406.302702686,5.66466996096,17.3470711491
 08/08  05:00:00,1068.77769765,97.710112353,581.803009667,0.0,100.150657288,149.894399434,571.657893913,548.813743105,14.1616749024,8.68247590493
 08/08  06:00:00,1278.32728422,102.443179788,569.916294987,0.0,176.471037341,302.612436532,447.412750341,410.405625122,28.3233498048,8.68377541407
 08/08  07:00:00,1379.08832305,105.3589758,548.213502901,0.0,243.2593065,310.10971186,429.667627228,369.719630968,42.4850247072,17.4629715525
 08/08  08:00:00,1409.240986,107.049793096,534.625014859,0.0,243.2593065,310.10971186,425.082620315,350.90951626,56.6466996096,17.5264044455
 08/08  09:00:00,1436.71068011,108.481323189,526.92875993,0.0,243.2593065,302.612436532,402.055709541,333.216496148,42.4850247072,26.3541886853
 08/08  10:00:00,1440.66684153,109.906421033,521.814153086,0.0,243.2593065,310.10971186,416.474026249,319.203136182,70.808374512,26.462515555
 08/08  11:00:00,1437.48375388,111.34255876,516.029514062,0.0,243.2593065,310.10971186,420.751846333,314.611287093,70.808374512,35.3321847281
 08/08  12:00:00,1393.89337539,113.005115519,512.617919515,0.0,243.2593065,310.10971186,405.229588721,308.022300689,70.808374512,26.3989135193
 08/08  13:00:00,1428.27270689,114.713820189,512.159011063,0.0,243.2593065,302.612436532,386.925183702,303.779639845,56.6466996096,26.498844247
 08/08  14:00:00,1424.7898442,116.936610131,506.077438454,0.0,243.2593065,302.612436532,362.590440349,293.643105331,42.4850247072,26.4623103107
 08/08  15:00:00,1420.40326107,119.361036989,498.838431239,0.0,243.2593065,302.612436532,367.729836073,275.853576184,56.6466996096,35.2295602797
 08/08  16:00:00,1423.23720616,121.344664648,492.566011373,0.0,243.2593065,310.10971186,364.964637611,262.439040328,84.9700494144,17.5555478684
 08/08  17:00:00,1429.76268237,122.757279786,498.061871955,0.0,243.2593065,310.10971186,362.640910381,260.245398227,84.9700494144,17.4254627388
 08/08  18:00:00,1171.83664115,96.2167197752,533.731365392,0.0,166.938926447,199.110933808,358.557161268,264.886766961,84.9700494144,8.70034489279
 08/08  19:00:00,1172.63014639,96.2167197752,537.919499423,0.0,166.938926447,191.61365848,358.729441674,284.700400199,56.6466996096,17.3823418654
 08/08  20:00:00,1058.34103152,96.2167197752,546.244066839,0.0,100.150657288,124.558693486,408.89050574,343.542683849,56.6466996096,8.7011222809
 08/08  21:00:00,1022.77438838,96.2167197752,550.219100611,0.0,100.150657288,124.558693486,409.604977793,358.43562497,42.4850247072,8.68432811541
 08/08  22:00:00,956.673477752,96.2167197752,551.233938849,0.0,46.0930336215,124.558693486,425.447860758,379.77772357,28.3233498048,17.3467873832
 08/08  23:00:00,959.491773852,96.2167197752,553.370060929,0.0,46.0930336215,124.558693486,411.125168442,388.281149765,14.1616749024,8.68234377519
 08/08  24:00:00,952.758166708,96.2167197752,559.375050156,0.0,46.0930336215,113.312780494,410.516314149,396.168009292,5.66466996096,8.6836348958
 08/09  01:00:00,956.138358161,96.2167197752,563.003829505,0.0,46.0930336215,113.312780494,416.467392913,402.119793715,5.66466996096,8.68292923702
 08/09  02:00:00,956.353031351,96.2167197752,563.265423018,0.0,46.0930336215,113.312780494,421.364559609,407.018036673,5.66466996096,8.681852975
 08/09  03:00:00,958.518916943,96.2167197752,565.537522641,0.0,46.0930336215,113.312780494,435.275374989,412.264360089,5.66466996096,17.3463449391
 08/09  04:00:00,1049.58765728,96.2167197752,566.186235209,0.0,100.150657288,148.969399434,411.014249274,396.665422293,5.66466996096,8.68415701996
 08/09  05:00:00,1042.7911192,98.7004878138,555.232747517,0.0,100.150657288,149.894399434,540.905108643,518.060024542,14.1616749024,8.68340919873
 08/09  06:00:00,1256.70487388,103.666067177,546.437657786,0.0,176.471037341,302.612436532,428.898126471,391.892066241,28.3233498048,8.68271042508
 08/09  07:00:00,1358.10921351,108.244612875,522.39364423,0.0,243.2593065,310.10971186,405.349273186,345.399425017,42.4850247072,17.4648234615
 08/09  08:00:00,1389.39064649,110.108706887,509.8203612,0.0,243.2593065,310.10971186,401.880359548,318.952619377,56.6466996096,26.2810405615
 08/09  09:00:00,1421.39978195,111.531900105,507.182967997,0.0,243.2593065,302.612436532,363.871028158,303.810292448,42.4850247072,17.5757110031
 08/09  10:00:00,1427.49144305,112.916893528,504.493003178,0.0,243.2593065,310.10971186,402.052321809,295.965182278,70.808374512,35.2787650196
 08/09  11:00:00,1422.64205711,114.462067109,496.551439554,0.0,243.2593065,310.10971186,389.523105679,292.209065337,70.808374512,26.5056658294
 08/09  12:00:00,1374.20207623,116.15487427,488.317339535,0.0,243.2593065,310.10971186,379.684233847,282.473802434,70.808374512,26.402056901
 08/09  13:00:00,1401.33130582,117.982034929,481.36627019,0.0,243.2593065,302.612436532,357.835891723,274.692982177,56.6466996096,26.4962099363
 08/09  14:00:00,1402.70198256,120.115882909,480.718113466,0.0,243.2593065,302.612436532,345.838944819,268.075842586,42.4850247072,35.2780775256
 08/09  15:00:00,1402.67759671,122.454275146,478.324713101,0.0,243.2593065,302.612436532,335.549708493,252.475349115,56.6466996096,26.4276597686
 08/09  16:00:00,1408.28404276,124.548249256,475.442046384,0.0,243.2593065,310.10971186,344.029147089,241.501220563,84.9700494144,17.5578771125
 08/09  17:00:00,1408.59829657,125.742585,474.70316814,0.0,243.2593065,310.10971186,342.669089767,240.274388618,84.9700494144,17.4246517354
 08/09  18:00:00,1150.71601584,96.2167197752,511.53071521,0.0,166.938926447,199.110933808,345.158362313,251.486872162,84.9700494144,8.7014407366
 08/09  19:00:00,1169.15423008,96.2167197752,533.196553288,0.0,166.938926447,191.61365848,350.442111182,276.413388286,56.6466996096,17.3820232857
 08/09  20:00:00,1053.57202984,96.2167197752,540.281217672,0.0,100.150657288,124.558693486,399.254624608,333.907363657,56.6466996096,8.70056134129
 08/09  21:00:00,1015.43957784,96.2167197752,541.725111628,0.0,100.150657288,124.558693486,406.888165921,347.052938737,42.4850247072,17.3502024765
 08/09  22:00:00,945.295419377,96.2167197752,539.124030159,0.0,46.0930336215,124.558693486,404.087716133,367.08024413,28.3233498048,8.68412219833
 08/09  23:00:00,945.837157872,96.2167197752,538.736685821,0.0,46.0930336215,124.558693486,397.461752405,374.616707183,14.1616749024,8.68337031943
 08/09  24:00:00,935.145346917,96.2167197752,540.399696068,0.0,46.0930336215,113.312780494,396.206576164,381.859230559,5.66466996096,8.68267564437
 08/10  01:00:00,944.383507336,96.2167197752,550.232190461,0.0,46.0930336215,113.312780494,404.974222299,390.625541634,5.66466996096,8.68401070396
 08/10  02:00:00,948.928373444,96.2167197752,555.136546951,0.0,46.0930336215,113.312780494,421.147152693,398.13661657,5.66466996096,17.3458661617
 08/10  03:00:00,943.520960523,96.2167197752,549.35783789,0.0,46.0930336215,113.312780494,414.790627922,400.442057355,5.66466996096,8.6839006057
 08/10  04:00:00,1029.70054437,96.2167197752,544.755606817,0.0,100.150657288,148.969399434,397.580598954,383.232757793,5.66466996096,8.68317119947
 08/10  05:00:00,1028.08450849,99.252545576,538.644472251,0.0,100.150657288,149.894399434,519.266448237,496.422284984,14.1616749024,8.6824883507
 08/10  06:00:00,1243.83128267,104.917880694,531.070549962,0.0,176.471037341,302.612436532,411.440828215,374.433689928,28.3233498048,8.68378848197
 08/10  07:00:00,1354.14218813,110.017515056,516.053539245,0.0,243.2593065,310.10971186,389.764945285,329.814845803,42.4850247072,17.4650747755
 08/10  08:00:00,1386.77273499,111.643556182,505.176282553,0.0,243.2593065,310.10971186,390.500647546,307.573703521,56.6466996096,26.2802444151
 08/10  09:00:00,1414.45203679,113.02272109,497.818539541,0.0,243.2593065,302.612436532,360.787294094,291.94804981,42.4850247072,26.354219577
 08/10  10:00:00,1420.40338681,114.520867615,494.839628567,0.0,243.2593065,310.10971186,381.391743616,284.118359678,70.808374512,26.4650094261
 08/10  11:00:00,1420.1032822,116.113764634,492.250090659,0.0,243.2593065,310.10971186,380.69863796,283.386221544,70.808374512,26.5040419035
 08/10  12:00:00,1374.37020159,117.948948553,487.005324576,0.0,243.2593065,310.10971186,375.052770912,277.843980672,70.808374512,26.4004157282
 08/10  13:00:00,1402.43506395,119.92831347,480.543865516,0.0,243.2593065,302.612436532,361.57723941,269.606370196,56.6466996096,35.3241696038
 08/10  14:00:00,1399.04948063,122.220490617,475.524870086,0.0,243.2593065,302.612436532,329.412791572,260.462844601,42.4850247072,26.4649222638
 08/10  15:00:00,1398.51549411,124.580315655,473.155883316,0.0,243.2593065,302.612436532,330.233577551,247.160625593,56.6466996096,26.426252348
 08/10  16:00:00,1406.01781707,126.606522315,471.848819061,0.0,243.2593065,310.10971186,338.399469051,235.871725087,84.9700494144,17.5576945498
 08/10  17:00:00,1404.71321985,127.839942306,469.311675626,0.0,243.2593065,310.10971186,329.070389198,226.673264683,84.9700494144,17.4270751008
 08/10  18:00:00,1134.71717577,96.2167197752,495.545067046,0.0,166.938926447,199.110933808,343.826954928,241.473949049,84.9700494144,17.3829564647
 08/10  19:00:00,1158.07108986,96.2167197752,521.219108817,0.0,166.938926447,191.61365848,331.7131073,266.365176314,56.6466996096,8.70123137707
 08/10  20:00:00,1040.22699124,96.2167197752,525.838073922,0.0,100.150657288,124.558693486,395.577441187,321.549053243,56.6466996096,17.3816883335
 08/10  21:00:00,998.263120316,96.2167197752,523.223252329,0.0,100.150657288,124.558693486,385.052298824,333.881271698,42.4850247072,8.68600241965
 08/10  22:00:00,929.331509945,96.2167197752,521.769364819,0.0,46.0930336215,124.558693486,391.47243816,354.465842687,28.3233498048,8.6832456676
 08/10  23:00:00,934.223121857,96.2167197752,526.108251857,0.0,46.0930336215,124.558693486,386.768394447,363.924166096,14.1616749024,8.68255344839
 08/10  24:00:00,923.736401092,96.2167197752,528.152615057,0.0,46.0930336215,113.312780494,385.665875083,371.317337279,5.66466996096,8.68386784301
 08/11  01:00:00,925.496648236,96.2167197752,529.99635142,0.0,46.0930336215,113.312780494,400.6798203,377.66952093,5.66466996096,17.3456294091
 08/11  02:00:00,929.868670395,96.2167197752,534.652387096,0.0,46.0930336215,113.312780494,399.081103342,384.732651185,5.66466996096,8.68378219629
 08/11  03:00:00,932.487818354,96.2167197752,537.456148657,0.0,46.0930336215,113.312780494,404.410818191,390.063080379,5.66466996096,8.68306785126
 08/11  04:00:00,1025.69059136,96.2167197752,536.968766223,0.0,100.150657288,148.969399434,388.216571354,373.869516787,5.66466996096,8.68238460601
 08/11  05:00:00,1024.64932344,99.9256141926,531.628721031,0.0,100.150657288,149.894399434,503.030572294,480.185216073,14.1616749024,8.68368131853
 08/11  06:00:00,1239.7828477,105.935402149,524.367913757,0.0,176.471037341,302.612436532,402.578205655,362.368418069,28.3233498048,11.8864377814
 08/11  07:00:00,1345.48171318,111.345942769,505.366283815,0.0,243.2593065,310.10971186,382.283422919,319.069383867,42.4850247072,20.7290143445
 08/11  08:00:00,1374.37196936,112.975199397,490.860152517,0.0,243.2593065,310.10971186,368.406191274,291.994705591,56.6466996096,19.7647860738
 08/11  09:00:00,1393.30737033,114.524440635,476.745372528,0.0,243.2593065,302.612436532,326.916714864,258.078554159,42.4850247072,26.3531359979
 08/11  10:00:00,1403.18348927,116.122194742,475.993926594,0.0,243.2593065,310.10971186,315.694541332,218.422348318,70.808374512,26.4638185023
 08/11  11:00:00,1407.57702906,117.911826789,476.266171635,0.0,243.2593065,310.10971186,303.795363295,206.487974794,70.808374512,26.4990139889
 08/11  12:00:00,1370.74876618,120.827152327,477.039232381,0.0,243.2593065,310.10971186,286.813123347,189.605611852,70.808374512,26.3991369831
 08/11  13:00:00,1416.93129788,126.240722571,481.75814095,0.0,243.2593065,302.612436532,251.385723216,159.409903576,56.6466996096,35.3291200297
 08/11  14:00:00,1429.56182707,134.111779561,484.959987133,0.0,243.2593065,302.612436532,191.459020417,122.509858892,42.4850247072,26.4641368178
 08/11  15:00:00,1436.95905688,142.278747414,484.235192502,0.0,243.2593065,302.612436532,173.390492514,90.3142639862,56.6466996096,26.4295289178
 08/11  16:00:00,1448.58688253,148.261126979,483.245774884,0.0,243.2593065,310.10971186,184.010702417,72.7117901616,84.9700494144,26.328862841
 08/11  17:00:00,1453.16864401,152.755801108,483.325137137,0.0,243.2593065,310.10971186,159.118512571,65.4269445524,84.9700494144,8.72151860406
 08/11  18:00:00,1133.87561905,96.2167197752,486.63224367,0.0,166.938926447,199.110933808,224.417068831,122.062814244,84.9700494144,17.3842051725
 08/11  19:00:00,1113.85313396,96.2167197752,476.342800038,0.0,166.938926447,191.61365848,235.390899362,170.044123486,56.6466996096,8.7000762664
 08/11  20:00:00,987.489789132,96.2167197752,475.224749523,0.0,100.150657288,124.558693486,317.404477315,243.374576877,56.6466996096,17.3832008283
 08/11  21:00:00,946.616973495,96.2167197752,474.774349177,0.0,100.150657288,124.558693486,324.205815476,273.035552116,42.4850247072,8.68523865192
 08/11  22:00:00,879.369839213,96.2167197752,474.62552991,0.0,46.0930336215,124.558693486,348.696700013,311.690784364,28.3233498048,8.68256584368
 08/11  23:00:00,888.742338084,96.2167197752,481.862920831,0.0,46.0930336215,124.558693486,355.091529442,332.245981988,14.1616749024,8.68387255197
 08/11  24:00:00,887.206586605,96.2167197752,491.252591369,0.0,46.0930336215,113.312780494,371.281137012,348.269703048,5.66466996096,17.3467640026
 08/12  01:00:00,892.495116785,96.2167197752,496.170259005,0.0,46.0930336215,113.312780494,369.677345841,355.328884167,5.66466996096,8.68379171229
 08/12  02:00:00,897.420604487,96.2167197752,500.634483538,0.0,46.0930336215,113.312780494,379.617867442,365.27010821,5.66466996096,8.68308927137
 08/12  03:00:00,901.24866556,96.2167197752,503.916748047,0.0,46.0930336215,113.312780494,383.898376122,369.551293854,5.66466996096,8.68241230741
 08/12  04:00:00,909.080449338,96.2167197752,501.613589011,0.0,55.6251445156,113.312780494,373.286648024,358.938272556,5.66466996096,8.68370550688
 08/12  05:00:00,912.03984859,96.2167197752,504.60932889,0.0,55.6251445156,113.312780494,389.535176976,363.994226027,14.1616749024,11.3792760465
 08/12  06:00:00,977.7592195,96.2167197752,508.823981685,0.0,65.1572554096,176.889270242,347.483590699,304.510729711,28.3233498048,14.649511183
 08/12  07:00:00,1089.94028316,98.6190024196,501.250483963,0.0,109.682768182,220.96816451,433.948438936,382.780498872,42.4850247072,8.68291535668
 08/12  08:00:00,1090.34553014,98.6427905943,492.608055835,0.0,109.682768182,220.96816451,417.204883135,343.149005734,56.6466996096,17.4091777924
 08/12  09:00:00,1188.06749618,101.608870543,481.349912074,0.0,131.945524568,266.955817592,365.296381064,305.344697481,42.4850247072,17.4666588757
 08/12  10:00:00,1190.42154212,102.101197443,476.663942557,0.0,131.945524568,274.45309292,370.363528965,282.028033309,70.808374512,17.5271211445
 08/12  11:00:00,1196.1215149,102.555695904,478.512498547,0.0,131.945524568,274.45309292,326.017389949,237.684368566,70.808374512,17.5246468704
 08/12  12:00:00,1172.52429089,103.401857238,481.528327211,0.0,131.945524568,274.45309292,294.564409469,197.480713836,70.808374512,26.2753211211
 08/12  13:00:00,1174.90795784,105.035327012,487.352256462,0.0,131.945524568,266.955817592,245.950989576,171.780562888,56.6466996096,17.5237270784
 08/12  14:00:00,1179.32055377,107.660207057,488.600307614,0.0,131.945524568,266.955817592,209.026121731,140.266284547,42.4850247072,26.2748124772
 08/12  15:00:00,1091.47432945,96.2167197752,488.943838883,0.0,109.682768182,212.545889182,163.079101534,88.9076156014,56.6466996096,17.5247863226
 08/12  16:00:00,1100.60583321,96.2167197752,490.800337377,0.0,109.682768182,220.04316451,202.178854396,99.6870361716,84.9700494144,17.5217688096
 08/12  17:00:00,1055.8981966,96.2167197752,489.123098872,0.0,109.682768182,220.04316451,211.135846213,108.702166923,84.9700494144,17.4636298752
 08/12  18:00:00,1013.06658414,96.2167197752,486.349080968,0.0,100.150657288,199.110933808,252.390953658,150.074035704,84.9700494144,17.3468685398
 08/12  19:00:00,1005.9875042,96.2167197752,483.174963678,0.0,100.150657288,191.61365848,232.116418436,166.787308171,56.6466996096,8.68241065514
 08/12  20:00:00,899.660264636,96.2167197752,479.037715233,0.0,55.6251445156,124.558693486,287.79268858,222.462279946,56.6466996096,8.68370902521
 08/12  21:00:00,896.179829186,96.2167197752,477.79777484,0.0,55.6251445156,124.558693486,296.268023636,245.099995503,42.4850247072,8.68300342635
 08/12  22:00:00,884.169176024,96.2167197752,477.103966176,0.0,46.0930336215,124.558693486,309.051534259,272.045964084,28.3233498048,8.68222036964
 08/12  23:00:00,884.902611965,96.2167197752,477.130306072,0.0,46.0930336215,124.558693486,313.601165862,282.092975572,14.1616749024,17.3465153871
 08/12  24:00:00,871.985497411,96.2167197752,477.190430641,0.0,46.0930336215,113.312780494,309.673952999,295.325024072,5.66466996096,8.68425896655
 08/13  01:00:00,860.048750873,96.2167197752,476.863197862,0.0,34.9616554283,113.312780494,320.564138427,306.215920749,5.66466996096,8.68354771706
 08/13  02:00:00,858.901848537,96.2167197752,476.450577398,0.0,34.9616554283,113.312780494,336.738079561,322.39054374,5.66466996096,8.68286585971
 08/13  03:00:00,858.125165899,96.2167197752,476.245260648,0.0,34.9616554283,113.312780494,350.805699525,336.456817934,5.66466996096,8.68421163007
 08/13  04:00:00,868.062526031,96.2167197752,476.120224962,0.0,44.4937663224,113.312780494,359.366340403,336.355400028,5.66466996096,17.3462704135
 08/13  05:00:00,868.757595371,96.2167197752,476.771378993,0.0,44.4937663224,113.312780494,359.377286787,336.53148696,14.1616749024,8.68412492509
 08/13  06:00:00,932.628528975,96.2167197752,478.354899508,0.0,54.0258772165,176.889270242,297.462988465,260.456240947,28.3233498048,8.68339771312
 08/13  07:00:00,938.693912007,96.2167197752,479.203981837,0.0,54.0258772165,184.38654557,279.562443382,228.394705888,42.4850247072,8.68271278658
 08/13  08:00:00,1019.73855868,96.2167197752,479.210719164,0.0,65.1572554096,220.04316451,275.631939065,201.584342595,56.6466996096,17.4008968608
 08/13  09:00:00,1011.63723415,96.2167197752,478.665283828,0.0,65.1572554096,212.545889182,258.156725198,198.215331929,42.4850247072,17.4563685617
 08/13  10:00:00,1018.81142681,96.2167197752,478.513241319,0.0,65.1572554096,220.04316451,281.568099656,193.244859485,70.808374512,17.5148656587
 08/13  11:00:00,1019.42368915,96.2167197752,478.339455996,0.0,65.1572554096,220.04316451,281.385832144,193.066231246,70.808374512,17.5112263863
 08/13  12:00:00,1020.50851046,96.2167197752,479.334189933,0.0,65.1572554096,220.04316451,273.091778834,176.025712358,70.808374512,26.2576919645
 08/13  13:00:00,1015.64366533,96.2167197752,480.132858285,0.0,65.1572554096,212.545889182,234.948641072,160.787045832,56.6466996096,17.5148956305
 08/13  14:00:00,1017.8216103,96.2167197752,481.535313136,0.0,65.1572554096,212.545889182,214.744580481,154.74828612,42.4850247072,17.5112696535
 08/13  15:00:00,1021.33921042,96.2167197752,484.148136438,0.0,65.1572554096,212.545889182,236.529886296,153.625413618,56.6466996096,26.2577730684
 08/13  16:00:00,993.117433364,96.2167197752,482.188059605,0.0,65.1572554096,220.04316451,256.588576377,154.10356411,84.9700494144,17.5149628527
 08/13  17:00:00,942.153568425,96.2167197752,479.398427193,0.0,54.0258772165,184.38654557,275.516380329,173.09142423,84.9700494144,17.4549066848
 08/13  18:00:00,911.21941842,96.2167197752,479.362778545,0.0,44.4937663224,163.454314868,304.908789384,211.255877279,84.9700494144,8.68286269131
 08/13  19:00:00,907.942276333,96.2167197752,479.215786023,0.0,44.4937663224,155.95703954,290.577304837,225.246355299,56.6466996096,8.6842499289
 08/13  20:00:00,887.347206106,96.2167197752,478.995410504,0.0,44.4937663224,124.558693486,339.448366674,265.455308708,56.6466996096,17.3463583564
 08/13  21:00:00,887.385032383,96.2167197752,479.291507337,0.0,44.4937663224,124.558693486,321.520392464,270.351191102,42.4850247072,8.68417665479
 08/13  22:00:00,878.182614961,96.2167197752,479.631977544,0.0,34.9616554283,124.558693486,320.26149531,283.254699548,28.3233498048,8.68344595636
 08/13  23:00:00,878.331631349,96.2167197752,479.258481968,0.0,34.9616554283,124.558693486,316.401522275,293.55708772,14.1616749024,8.68275965232
 08/13  24:00:00,865.512758893,96.2167197752,479.384358344,0.0,34.9616554283,113.312780494,315.56268023,301.213915108,5.66466996096,8.68409516122
 08/14  01:00:00,878.625983037,96.2167197752,480.000890684,0.0,46.0930336215,113.312780494,316.772680781,293.761895914,5.66466996096,17.3461149062
 08/14  02:00:00,878.179242361,96.2167197752,479.677207826,0.0,46.0930336215,113.312780494,312.396642112,298.047911576,5.66466996096,8.68406057487
 08/14  03:00:00,876.365997566,96.2167197752,479.023660721,0.0,46.0930336215,113.312780494,323.181202638,308.833184918,5.66466996096,8.68334775938
 08/14  04:00:00,965.334953867,96.2167197752,478.37207616,0.0,100.150657288,148.969399434,313.497352615,299.150012124,5.66466996096,8.68267052982
 08/14  05:00:00,963.897863127,96.3876040099,477.277716153,0.0,100.150657288,149.894399434,567.132832513,544.287160038,14.1616749024,8.68399757224
 08/14  06:00:00,1184.70786715,98.5414768097,477.39150152,0.0,176.471037341,302.612436532,385.269290882,339.598899189,28.3233498048,17.3470418874
 08/14  07:00:00,1310.11573598,100.906356225,478.388915297,0.0,243.2593065,310.10971186,337.237483434,277.290675714,42.4850247072,17.4617830127
 08/14  08:00:00,1359.1319904,102.445899761,482.258646693,0.0,243.2593065,310.10971186,309.077723102,234.901934156,56.6466996096,17.529089336
 08/14  09:00:00,1401.73340502,104.242265653,487.629559259,0.0,243.2593065,302.612436532,276.496111488,207.656048301,42.4850247072,26.35503848
 08/14  10:00:00,1412.01721399,106.590831433,487.794492802,0.0,243.2593065,310.10971186,275.374522706,178.096825813,70.808374512,26.4693223814
 08/14  11:00:00,1417.46965445,110.043579503,488.734315635,0.0,243.2593065,310.10971186,247.92286737,150.61549914,70.808374512,26.4989937182
 08/14  12:00:00,1380.08401128,114.856293899,488.275856502,0.0,243.2593065,310.10971186,219.244861092,122.034992456,70.808374512,26.4014941245
 08/14  13:00:00,1418.61528515,120.269763632,488.039952377,0.0,243.2593065,302.612436532,190.453576094,98.4741225247,56.6466996096,35.33275396
 08/14  14:00:00,1424.82178496,126.928172562,487.521047747,0.0,243.2593065,302.612436532,145.96702969,77.0149933927,42.4850247072,26.4670115898
 08/14  15:00:00,1431.39559313,133.807221522,487.207316601,0.0,243.2593065,302.612436532,140.661487298,57.5867345946,56.6466996096,26.4280530938
 08/14  16:00:00,1441.68006768,138.312362025,486.32610578,0.0,243.2593065,310.10971186,161.749474605,50.4479655418,84.9700494144,26.3314596488
 08/14  17:00:00,1446.62241319,143.344165485,486.225188465,0.0,243.2593065,310.10971186,136.053463404,42.3611449797,84.9700494144,8.72226900989
 08/14  18:00:00,1136.3289626,96.2167197752,488.624685655,0.0,166.938926447,199.110933808,172.12014549,69.7671595013,84.9700494144,17.3829365746
 08/14  19:00:00,1135.32041916,96.2167197752,490.438039036,0.0,166.938926447,191.61365848,168.245215389,102.897643658,56.6466996096,8.70087212131
 08/14  20:00:00,1011.59410709,96.2167197752,489.095557541,0.0,100.150657288,124.558693486,252.088577111,178.058211989,56.6466996096,17.3836655121
 08/14  21:00:00,972.560249759,96.2167197752,489.802984237,0.0,100.150657288,124.558693486,258.063824048,206.89276086,42.4850247072,8.68603848038
 08/14  22:00:00,898.3055007,96.2167197752,485.292345063,0.0,46.0930336215,124.558693486,274.963930944,237.957231836,28.3233498048,8.68334930239
 08/14  23:00:00,890.58755939,96.2167197752,479.286443562,0.0,46.0930336215,124.558693486,280.049514118,257.205167794,14.1616749024,8.68267142182
 08/14  24:00:00,875.940958293,96.2167197752,478.680398119,0.0,46.0930336215,113.312780494,297.750561683,274.738486816,5.66466996096,17.347404906
 08/15  01:00:00,874.800882066,96.2167197752,478.115517841,0.0,46.0930336215,113.312780494,299.930440773,285.58312429,5.66466996096,8.68264652147
 08/15  02:00:00,872.735075187,96.2167197752,477.148987792,0.0,46.0930336215,113.312780494,316.989210474,302.640561034,5.66466996096,8.68397947867
 08/15  03:00:00,870.257837342,96.2167197752,476.103644999,0.0,46.0930336215,113.312780494,340.5483449,326.200392019,5.66466996096,8.68328291946
 08/15  04:00:00,962.382113768,96.2167197752,475.502981432,0.0,100.150657288,148.969399434,343.572214478,329.22493019,5.66466996096,8.6826143265
 08/15  05:00:00,965.666905178,97.7648728345,476.183647642,0.0,100.150657288,149.894399434,516.234712197,484.726933487,14.1616749024,17.346103808
